topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616702054529}]",0,0,1616702054.495859,0.0002789497375488281
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1270.61826053, ""count"": 30232}}, ""cpu_time"": 1270.590083631, ""utc_time"": 1616702054.4978678, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702054529}",0,0,1616702054.4961438,0.0002849102020263672
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616702055834}]",0,0,1616702055.8864,1.3902561664581299
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616702055935}]",0,0,1616702055.895494,0.009093999862670898
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10042612500001269, ""_ts"": 1616702056036}]",0,0,1616702055.99662,0.10112595558166504
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616702056037}]",0,0,1616702055.9997702,0.0031502246856689453
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616702056037}]",0,0,1616702056.003149,0.0033788681030273438
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1272.12811871, ""count"": 30382}}, ""cpu_time"": 1272.070438941, ""utc_time"": 1616702055.9782228, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702056038}",0,0,1616702056.003407,0.0002579689025878906
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616702056038}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616702056038}]",0,0,1616702056.00368,0.00027298927307128906
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616702056039}]",0,0,1616702056.003886,0.00020599365234375
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.10064804900002855, ""_ts"": 1616702056137}]",0,0,1616702056.0973911,0.0935051441192627
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616702056137}]",0,0,1616702056.1018,0.004408836364746094
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616702056237}]",0,0,1616702056.1982038,0.09640383720397949
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616702056238}]",0,0,1616702056.201308,0.0031042098999023438
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616702056339}]",0,0,1616702056.299993,0.09868502616882324
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616702056340}]",0,0,1616702056.303534,0.0035409927368164062
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616702056741}]",0,0,1616702056.702102,0.39856791496276855
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616702057747}]",0,0,1616702057.7083719,1.006269931793213
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616702057748}]",0,0,1616702057.711566,0.003194093704223633
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616702057749}]",0,0,1616702057.712107,0.0005409717559814453
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 2, ""_ts"": 1616702057750}]",0,0,1616702057.712523,0.00041604042053222656
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616702058150}]",0,0,1616702058.146174,0.4336509704589844
l99/${deviceId}/evt/read,"[{""address"": ""%I0.1"", ""keys"": [""IN2"", ""printer.service_required"", ""J2.2"", ""SX1.P1""], ""value"": 1, ""_ts"": 1616702059863}, {""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616702059863}, {""address"": ""%I0.5"", ""keys"": [""IN6"", ""printer.data_ready"", ""J2.P6"", ""SX1.P5""], ""value"": 1, ""_ts"": 1616702059863}]",0,0,1616702059.887071,1.7408969402313232
l99/${deviceId}/evt/read,"[{""address"": ""%M55.2"", ""keys"": [""metric.fault_count""], ""value"": 43, ""_ts"": 1616702059864}]",0,0,1616702059.890398,0.0033271312713623047
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616702059865}, {""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616702059865}, {""address"": ""%Q0.9"", ""keys"": [""OUT10"", ""andon.green"", ""J3.P7"", ""SX2.P9""], ""value"": 0, ""_ts"": 1616702059865}, {""address"": ""%Q0.10"", ""keys"": [""OUT11"", ""andon.red"", ""J3.P8"", ""SX2.P10""], ""value"": 1, ""_ts"": 1616702059865}, {""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 0, ""_ts"": 1616702059865}]",0,0,1616702059.890929,0.0005309581756591797
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616702059865}]",0,0,1616702059.8914392,0.0005102157592773438
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1275.955723485, ""count"": 30761}, ""13"": {""description"": ""printer service required"", ""hard"": true, ""added"": 1275.883763687, ""updated"": 1275.955678523, ""count"": 7}}, ""cpu_time"": 1275.90079379, ""utc_time"": 1616702059.808579, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702059866}",0,0,1616702059.8918989,0.0004596710205078125
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 1, ""_ts"": 1616702059867}]",0,0,1616702059.892237,0.0003380775451660156
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 966.267349931, ""updated"": 1289.229039274, ""count"": 32080}, ""13"": {""description"": ""printer service required"", ""hard"": true, ""added"": 1275.883763687, ""updated"": 1289.228993997, ""count"": 1326}, ""15"": {""description"": ""take up motor timeout"", ""hard"": true, ""added"": 1289.229314471, ""updated"": 1289.229317138, ""count"": 1}}, ""cpu_time"": 1289.229973085, ""utc_time"": 1616702073.1377566, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702073137}",0,0,1616702073.198776,13.306539058685303
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616702087215}]",0,0,1616702087.17503,13.976253986358643
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616702087315}]",0,0,1616702087.2756639,0.10063385963439941
l99/${deviceId}/evt/read,"[{""address"": ""%I0.0"", ""keys"": [""IN1"", ""printer.ribbon_low"", ""J2.1"", ""SX1.P0""], ""value"": 0, ""_ts"": 1616702106941}, {""address"": ""%I0.1"", ""keys"": [""IN2"", ""printer.service_required"", ""J2.2"", ""SX1.P1""], ""value"": 0, ""_ts"": 1616702106941}, {""address"": ""%I0.5"", ""keys"": [""IN6"", ""printer.data_ready"", ""J2.P6"", ""SX1.P5""], ""value"": 0, ""_ts"": 1616702106941}]",0,0,1616702106.8999748,19.624310970306396
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 0, ""_ts"": 1616702106942}]",0,0,1616702106.9030452,0.003070354461669922
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""15"": {""description"": ""take up motor timeout"", ""hard"": true, ""added"": 1289.229314471, ""updated"": 1289.229317138, ""count"": 1}}, ""cpu_time"": 1322.966978123, ""utc_time"": 1616702106.8747618, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702106942}",0,0,1616702106.903282,0.00023674964904785156
l99/${deviceId}/evt/read,"[{""address"": ""%I0.0"", ""keys"": [""IN1"", ""printer.ribbon_low"", ""J2.1"", ""SX1.P0""], ""value"": 1, ""_ts"": 1616702119423}, {""address"": ""%I0.5"", ""keys"": [""IN6"", ""printer.data_ready"", ""J2.P6"", ""SX1.P5""], ""value"": 1, ""_ts"": 1616702119423}]",0,0,1616702119.433781,12.53049898147583
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.11"", ""keys"": [""OUT12"", ""andon.yellow"", ""J3.P9"", ""SX2.P11""], ""value"": 1, ""_ts"": 1616702119424}]",0,0,1616702119.437067,0.003286123275756836
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""fault"", ""faults"": {""15"": {""description"": ""take up motor timeout"", ""hard"": true, ""added"": 1289.229314471, ""updated"": 1289.229317138, ""count"": 1}, ""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 1335.445002773, ""updated"": 1335.515243786, ""count"": 8}}, ""cpu_time"": 1335.44866082, ""utc_time"": 1616702119.3564446, ""build_no"": ""1.3.0.2"", ""_ts"": 1616702119424}",0,0,1616702119.437353,0.00028586387634277344
