topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 876.039011732, ""count"": 4411}}, ""cpu_time"": 876.055270794, ""utc_time"": 1616701659.963055, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701659966}",0,0,1616701660.023637,0.00030493736267089844
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0, ""_ts"": 1616701660056}]",0,0,1616701660.027382,0.003744840621948242
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_sensor_one"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 876.145044526, ""count"": 4420}}, ""cpu_time"": 876.067503992, ""utc_time"": 1616701659.975289, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701660057}",0,0,1616701660.030394,0.0030121803283691406
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 1, ""_ts"": 1616701660959}]",0,0,1616701660.932477,0.9020829200744629
l99/${deviceId}/evt/read,"[{""address"": ""%I0.6"", ""keys"": [""IN7"", ""product.sensor_one"", ""J1.12"", ""SX1.P6""], ""value"": 0, ""_ts"": 1616701661060}]",0,0,1616701661.0335639,0.10108685493469238
l99/${deviceId}/evt/read,"[{""address"": ""%M55.4"", ""keys"": [""metric.transport_time""], ""value"": 0.10051721600007113, ""_ts"": 1616701661160}]",0,0,1616701661.132905,0.09934115409851074
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 0, ""_ts"": 1616701661161}]",0,0,1616701661.136975,0.0040700435638427734
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0, ""_ts"": 1616701661162}]",0,0,1616701661.137353,0.00037789344787597656
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""print_job_with_dancer_arm"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 877.252968148, ""count"": 4530}}, ""cpu_time"": 877.195212323, ""utc_time"": 1616701661.102996, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701661162}",0,0,1616701661.1377459,0.000392913818359375
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 0, ""_ts"": 1616701661163}, {""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 1, ""_ts"": 1616701661163}]",0,0,1616701661.138112,0.0003662109375
